2.405060130422742137e+00,5.447289149591426627e-01,-1.928771335747016868e+00,-1.875195793972668223e+00,-4.448918955501915740e+00,-6.131124362859087240e-01,2.802485648915168603e+00,-2.859387158416206720e+00,-5.358397774126258950e-01,2.271417482781899366e+00,1.435770067320759347e-01,4.991781295629412196e-01,2.562785371693158787e+00,4.725752758253010666e-01
4.276563726634632800e+00,-3.076528625092463276e+00,3.030530887334302648e+00,3.258145781104030414e-01,1.336737513029445434e+00,-2.697308169717445026e+00,-8.545510282698910443e-01,2.398315823602408248e+00,9.914723103832738804e-01,3.401165070546340541e+00,-1.955147386494408446e+00,-1.598991115417599973e+00,-3.170204692651812373e+00,-1.038406376246802237e-01
2.845520895640996084e-02,-4.449179381633114883e-01,1.243313068501470664e-01,-2.960622336449122649e+00,1.506155051241894860e+00,-4.199350077979414064e-01,2.927191348348910926e-01,-2.720611770581870648e+00,4.041073918019987055e+00,4.854521835012329589e+00,-2.430980725293868439e+00,-9.092109910671549722e-01,-1.511993073762667006e+00,-3.746861411414980636e-01
-5.362306304866423901e+00,6.129553166798888952e-01,1.761173016211425857e+00,-3.334112474776564472e+00,-7.014066642925048667e-01,4.086881307659785412e-01,-2.055753195256269095e+00,2.370472816808905758e+00,2.606826820935466138e+00,-1.984959310409852851e+00,1.579227913662963001e+00,-9.553164088392614994e-01,-2.728671103778526064e+00,-1.529850958385295390e-01
-3.634251838002189761e+00,-1.886741443089462011e+00,-2.526654584076299503e+00,-5.734569579666711769e-01,1.859497564783635593e+00,7.931244721086390115e-01,-3.047740459490888121e+00,-3.980011799168129638e+00,3.095628125743421943e+00,-2.501507646441159860e+00,6.321448457475903338e-01,-1.296228306006193209e+00,-6.292611558528394156e+00,-1.505648007490174578e+00
4.146706777086333950e+00,-1.267083264747183469e+00,-5.353289690412697865e+00,3.267473833401116856e+00,9.574738348720716052e-01,-6.781925531225772019e-01,-3.536453057731036020e-01,2.594819954002240969e+00,-2.153898350775329540e+00,-3.792845397742380609e+00,1.895330379013733468e+00,1.666659867723809141e+00,2.318627419895675335e+00,1.366309020667819452e+00
-5.363373503809506282e+00,1.323151446872367076e+00,4.796569582651295960e+00,5.233979727738021781e-01,-2.054905244815538712e+00,-7.894660103671253815e-01,-2.989796927857288011e+00,-2.589094911707867208e+00,-9.909437151078444028e-01,1.285567486719010333e+00,-2.146740314511580205e+00,-2.438354505987764487e+00,-2.948985474114323990e-01,2.812970499069535446e+00
1.067079248540846903e+00,3.213003940518716295e+00,1.531767202842922782e+00,6.376615045907083612e-01,-9.263900727567695448e-01,2.616440030392033211e+00,3.552657932131284557e+00,-2.055788436933865704e+00,1.412723367315869227e+00,5.390946590030285535e+00,9.711762329474097344e-01,-2.568921914195660960e-01,1.788326960399995613e+00,4.665972055111842764e-01
3.532347259948003249e+00,-3.262841482691291595e-01,2.094932548807003414e+00,1.394917105776931399e+00,-3.505185110696910744e+00,-1.562221488813102244e-01,3.060399120715532328e-01,-1.448446736119369804e+00,-1.849355345010390339e+00,1.148784123333732143e+00,-2.954520235159007413e+00,8.986153771201935148e-02,2.833776927173637716e+00,-2.004258556426325555e+00
-3.523960543273411683e-01,2.060631142791961246e+00,-1.217383843180559255e+00,-1.192950419229892312e+00,-1.933561194802812855e+00,-7.599568212486286223e-01,-4.195636973832130856e-01,-1.326308849064894213e+00,8.787876448336849888e-01,-1.875028483738628182e+00,-4.251822754530108495e-01,3.794308067532601858e-01,2.483632770168769710e+00,1.047474987141207292e-02
5.986691155437019463e-01,-1.539936303652786442e+00,8.678306690374847365e-01,-1.413291642405729298e-01,2.576961272483848209e+00,1.267041944673933385e+00,-1.184295120581023930e+00,-1.175547131530187306e+00,-6.416947130717407521e-01,6.110795071953044610e-01,-8.882385144130012788e-01,-9.522043378467185404e-01,-1.445115377992140848e+00,-1.932275522671878409e+00
6.815239519427567672e+00,5.986460836801190677e-01,-3.215870313006890524e-01,-4.556819072076146782e+00,-2.210044402266274854e+00,1.138206011724944622e+00,4.502271344500997863e+00,-9.862187505411955657e-01,9.561315845510570677e-01,4.093533035513605256e+00,-2.598561209002950845e-01,1.594128534990471247e+00,4.166245975992036499e+00,4.451827841997612611e-01
4.001655519913318138e+00,3.142238351607300029e+00,-3.470477662415162090e+00,3.215528167380100388e+00,-3.728248865970579029e+00,-2.056729162204769867e+00,-3.786619212117270372e+00,-1.963182104459376909e+00,1.964276550858959913e+00,1.585286502550696364e+00,-1.289132400752029950e+00,-4.239996533733903505e-01,-3.796341999848298343e-01,4.746010779696822612e-01
2.210312356254921617e+00,-4.348773811499637709e+00,7.744368340327354439e-01,3.455886688450100053e+00,9.593127244383872210e-01,6.043391332885211797e-01,-3.272450912615534779e+00,9.102282412752735752e-01,-3.319125126538119419e-01,-7.919341386082184853e-01,-1.099644233626061174e-02,1.638195443203878388e-01,-1.256648054430275385e+00,-2.598315798432095480e+00
7.587890560797958095e+00,-2.355704336271387533e-01,5.309884490924048350e-01,5.561099210683511096e-01,-1.224177516939580990e+00,-8.961583989881070078e-01,-9.103189457630634918e-01,1.008240496248065554e+00,3.678491720757088856e-01,3.993061762748192356e-01,-1.178578116646494256e-01,1.090070031003755047e-01,-1.367949922200001334e-01,-1.524995959469133799e+00
1.460677783491102666e+00,-3.109208841428329761e-01,9.698482729654571699e-01,1.776789779364248867e+00,1.017686649840062962e+00,-2.767187853433697775e+00,2.587149876311794494e-01,-9.992291384136480215e-01,9.148951383697423445e-01,1.340910843609727454e+00,-2.185519496963592267e+00,-1.013794429686425413e+00,-7.868909477245180639e-01,-1.629967700908204309e+00
7.407342393683195247e+00,-2.141779318854102332e-01,-3.225746997303368779e+00,5.548763382799108967e+00,1.700481193045128903e+00,-3.754884522958805260e+00,-1.139982557918880035e+00,3.844398079459954598e+00,-9.055935622790084460e-01,1.395264702402913670e+00,-2.306179496526101769e-01,5.778008015928007834e-01,4.261087225076345408e-01,-1.893559676530134350e+00
1.340314961150173678e+00,-1.032261939227449465e+00,3.422238974639935982e+00,-3.849094702136191426e+00,3.373957121063439146e+00,-1.168568593261187560e+00,-2.032744906968013687e+00,9.721116995129857052e-01,2.462017271489679970e+00,1.681226257201973828e+00,-8.629547294523003398e-01,-4.433923263277295690e-01,-6.303878995833759324e-01,2.337375656847085370e+00
1.486567135257701733e-01,-1.509749738439333799e-01,2.599209279550296348e+00,-5.960892122225426304e-01,4.383869509364465067e+00,1.178849808860355619e+00,-7.820134708575099403e-02,7.182326762603262749e-01,-9.543518381422274599e-01,5.112193288216847903e-02,-1.190059379409943441e+00,-2.101911697438640481e+00,2.017651689191952424e-01,3.633917115073781456e-01
-1.238423612093336956e+00,4.127059276987067094e+00,-1.662292100193345501e+00,-5.603371282802236397e-01,-2.658877922953033934e+00,-1.455006088019808130e+00,-8.263901062717156076e-01,-2.632974707395034475e+00,9.054605598423810520e-01,5.626146759133308084e-01,-9.366085309581374529e-01,-2.766503998103628792e+00,-1.306795139186083254e+00,-9.854711148397583831e-02
-1.347826002928359301e+00,1.405541014258244958e+00,9.549065755688380674e-01,3.489791374813043134e+00,1.384423948947876459e+00,3.250137997787592603e+00,-1.223155550098666167e+00,6.433235151511789152e-01,-2.846088954574274688e+00,-3.667578623557722128e+00,2.000143185812869095e+00,-3.363308944958293134e-01,1.726621185440696260e-01,6.784693994682652329e-01
2.655432705150881034e+00,-2.897472757186848824e+00,-2.327979894387843363e+00,-3.301673372531201522e+00,-6.081536059654816917e+00,5.434116018362864509e-01,-5.158037501559392668e-01,-1.073376367725092484e+00,-1.350643596687620684e-01,9.856138840299475401e-01,-2.331062283748889907e+00,1.214121835393311200e+00,-1.278525169440061893e+00,-1.118733301093113974e+00
-1.536095266046289876e+00,-3.552806862328816262e+00,-2.572469357612447549e+00,2.794998965806149371e+00,1.109273434909907818e+00,1.313032114997382038e+00,1.608763869012627135e+00,-1.391486234345487905e+00,-2.981477509645114043e+00,-2.797533732123167916e+00,1.305443556966115359e+00,8.658317569265246982e-01,1.963981759178609732e+00,4.543738708215422917e-01
1.932284384528283327e+00,-5.839049483947517799e-02,-2.716902867838110414e+00,3.957018133948241867e-01,-8.414373398794008363e-01,2.787653536473408966e-01,5.769856399917916434e-01,-2.621215904890933590e+00,1.007170812169612129e-01,-8.014837484135520218e-02,4.579278639410321539e+00,-7.978357812995665599e-01,-2.768975327443534695e+00,6.596856363882535046e-01
5.463238442373207215e-01,-8.490895960262527797e-01,9.220842103715186644e-01,-2.670665555022052828e+00,1.974356323648335798e-01,2.067405498399580988e-01,1.243000295500763963e+00,-1.836487965741032236e+00,7.833069106055032815e-01,1.373724729409117273e+00,-4.812578671971719235e-02,-4.395422304642713218e-01,-2.935460587991141623e-01,2.007297734516785503e+00
-1.934605907024020244e+00,-4.000728028985334195e-01,5.932454627637092637e-01,7.821388524102144135e-01,1.130996208816174020e+00,5.600554902764277587e-01,-1.290781142874129150e+00,3.112633223098217883e-01,-2.755613515603847041e+00,-5.689905797128641751e+00,5.350519075928297230e-01,-7.838214022280008964e-01,-8.068746189540058067e-01,-1.078027558353641113e-01
-1.483260451823033232e+00,1.532254391355341028e-01,-1.736279121364555866e+00,-5.358155079189854675e+00,2.429453512468290555e+00,-1.506722329509844194e+00,-2.565026733141695381e-01,-1.234863253018565921e+00,1.226795713838752189e+00,3.101259396705873805e-01,-8.656613924223208745e-01,-6.010177951894032367e-01,-9.667471753133274892e-02,3.169235262628206318e+00
4.415510822288937764e-01,2.988838412893329854e-01,-4.159414369892416197e+00,1.151920793227695805e+00,2.151302481870213779e+00,2.221530377439318027e+00,1.565907032674616617e-01,-2.207730537122836179e+00,8.165470475695346675e-01,-1.132237206488956538e+00,9.674995870773346329e-01,-6.883232396895677674e-01,-2.721589911826495900e+00,1.162691520173280590e+00
1.244557224327436318e+00,3.463623311064944144e+00,6.972403262321504036e-02,-1.476546521124596278e+00,2.231336529751754671e+00,2.287180215790682869e+00,5.174698400398280995e-01,1.553628386932637717e+00,-8.665847380142752687e-01,8.778898360526853351e-01,-1.629498883624517225e+00,-1.057152847247648131e+00,-2.391384839585433686e-01,9.468996430231184647e-01
-2.153242168337893059e+00,-4.410561606371926624e-02,2.714772308066989215e+00,3.419341877088453163e+00,7.302716991443239380e-02,1.931099419599690004e+00,-1.963158245819543346e+00,1.172888371951977149e+00,-3.016100752932947549e-01,-2.781581972279324244e+00,-2.120379836345956392e-01,-9.038176416105612176e-01,-9.147701135314604409e-03,8.209471039485922716e-01
8.476483069376310464e-01,9.205080864404775465e-01,1.761231560657104955e+00,-7.477770413440101294e-01,-1.876044734556347127e+00,-1.077222948286546522e+00,-1.134470991875109247e+00,-1.732687424031913670e+00,-3.026390551161981524e-01,-2.095573918401363589e-01,-1.881021934152308894e+00,-1.428491223189445991e+00,-1.124281910797660045e+00,9.829883322838904869e-01
8.339121701510293860e+00,2.629235901060209990e+00,-3.601670068022237547e+00,-2.881971002601297904e+00,-1.495555038971041917e+00,-1.272254414283906510e-01,4.157317059822929206e-01,-3.545263871934458688e-01,-1.753290136164916135e-01,1.939845130407952700e+00,-1.296154965094837630e+00,9.803518786425479137e-01,9.077434584353580860e-01,-1.039508751875128034e+00
-5.858169969458943527e+00,-7.876173689753183105e-01,-1.197875869460052867e+00,-4.227450033559529530e+00,3.290106423756375964e+00,1.516615179004998648e+00,1.944492893697924440e+00,6.205814550819423181e-02,-5.172046969746648681e-01,1.307511336457887419e+00,1.029719254674079432e+00,-4.163020036607627539e-01,3.506395746512781519e-01,6.611295938820078710e-01
-1.439925618995619439e-01,-1.213535365471776872e+00,1.593507484715926070e+00,3.900419584184844912e-01,1.147955539313963103e+00,-2.361328434214463812e+00,4.913880423986035501e-02,-2.034932967383807689e+00,2.952265171714624881e+00,-2.204159086525801392e+00,1.315065758965023868e+00,2.752568583847614936e-01,-3.574745799426220505e-01,-1.240941372710323121e+00
-4.377775098231396766e-01,-1.004809873058582381e+00,-2.643416148434211799e+00,3.070000033378680548e+00,9.989326628821140197e-01,-2.004618666858703213e-01,1.125053048595581195e+00,-2.247276224950001122e+00,-4.117193415780351917e-01,4.707913197950761575e-01,1.220847849458321033e+00,-1.198890767357791098e+00,-1.711062162820599086e+00,2.109700291994239585e+00
-4.328425537515876442e+00,-4.702753427357485583e-01,-8.087683906524818500e-01,6.003071798719494812e-02,1.738365924005862206e+00,-9.419289836294950091e-02,-2.474179502605398984e+00,1.010305259266210287e+00,-3.474883269075663694e-01,1.021710485685632497e+00,-2.315603056463917842e+00,-1.066808363745713750e+00,-1.876082122412792985e-01,-3.466942285234004412e-02
1.305961941044659236e+00,1.847957234801313353e+00,8.030594156464363476e-01,8.657037449839767307e-01,-1.866148349821722618e+00,-6.644422557003040186e-01,-2.986336059756470984e+00,-1.805863314946597020e+00,-4.046971204583867943e-01,-1.341082025885776519e+00,-1.720388597128231112e+00,-2.204506627081885384e+00,-2.790275692812065333e+00,1.065142777390727380e+00
1.514217064222729947e+00,-8.596716312320250575e-01,6.809247288485960059e-01,-5.921724275468960297e-01,-4.208091738403262339e-01,-6.108617346553688737e-02,4.666155684580658991e-01,1.215397027568010380e+00,1.606376779412052924e+00,2.508261596214022671e+00,6.013102711934467104e-01,2.672159631864804985e-01,4.176328249823733629e-01,-1.897548041503099581e-01
8.669666402219279311e-01,3.030789148932074850e-01,2.710868697596652277e-01,-9.775881881027194131e-01,-2.752965575040720592e-01,2.562962933562791257e+00,7.096782210427058368e-01,6.403127597024306228e-01,-2.831569616203173934e-01,2.785336120456297859e+00,8.520068550444355460e-02,4.893229376329713554e-02,8.688887890370028400e-01,-5.720708886534513482e-01
-3.855761975673544839e+00,2.444304698685130006e+00,-1.195706330225961400e+00,-1.446482681581372276e+00,1.569999503803497509e+00,2.237531475138160308e-01,1.103226047186171010e+00,-1.504722492657170341e-01,1.727308903213133018e+00,1.332436461378924575e+00,-4.365691504038308746e-01,-3.887668195322847575e-01,5.545312410358440580e-01,3.000672269596671438e-01
3.551454095694148716e+00,1.450541460140979844e+00,-3.679632625619674524e+00,-1.517359976467221871e+00,-1.945897932811972708e-01,2.577907308574123868e-01,-7.126793042064762940e-01,-1.347603265401013273e+00,-9.003449612721345918e-01,1.579066819715549297e+00,-1.331622676357465951e-01,9.341926961356711301e-01,1.872432831798640507e+00,3.700087153569273646e-01
3.382639916135989022e+00,-1.407463998936170080e-01,-5.843859039196543925e-01,2.039237705197068651e-01,-3.980847024392669908e+00,7.335884366189926453e-01,6.911202910121599929e-01,-1.258891840828096242e+00,2.733776596488659560e-01,5.347323031674680038e-01,-7.953123661836338787e-01,-2.508797944335897867e+00,-1.413912500108262860e+00,-2.477009953369540884e+00
3.843233399739638845e+00,1.547386694706045729e+00,-8.638476321237547051e-01,6.360770967883052629e-01,-2.300609891473754054e+00,1.591709695537743663e+00,-8.748665541477805840e-01,-7.807437012608927640e-01,7.091410215721422050e-01,-6.571376164590791991e-01,3.255399368656968218e-01,6.715799224952133661e-01,5.510550542148074937e-01,-8.307095022498978132e-01
-7.254827183805954149e-01,-2.147730949601021067e+00,1.566941534200011699e+00,2.251090095209215214e+00,-2.047796422910708625e+00,-2.467892798269616161e+00,-6.439621676313794785e-02,-6.011629299537661897e-01,-1.374392634512640710e+00,-1.826026409671801964e+00,1.554193503503702889e+00,-7.750002365773699387e-01,-3.033459557914993110e-01,-1.165090690832454090e+00
5.135017232263240139e+00,1.003688855179041939e+00,-1.807409732626511500e+00,2.537865273483496109e-01,-1.890581281466387376e+00,-1.952220270241115996e+00,-1.035181122594190706e+00,-1.652929558949800759e+00,3.991955722499239689e-01,2.098269962600861627e-01,1.988720152088641058e-01,3.900290913505773949e-01,1.125523355009707016e+00,-4.436658667151677227e-02
-1.970229217146045320e-01,-3.066024908420861284e+00,-1.150854729517126196e-01,-1.855978368412924961e+00,-1.264552557866290616e+00,1.990260855053597400e+00,8.795605740446289511e-01,-1.117329368897556741e+00,-7.681509843195175602e-01,1.093591263118238066e+00,-1.284565416822151196e+00,1.995760642046379707e-01,1.766940904786331312e-01,-1.875359316226428374e+00
-3.459969129187233094e-01,-1.037436093420804228e+00,9.047431215578892738e-01,-1.282207096136617208e+00,3.596500464689769583e+00,6.042161743761175208e-01,6.452334670432234853e-01,-9.329107839225679877e-01,1.440624924226202141e+00,3.442354727017002403e-01,-1.386831038026456131e+00,-4.700261007066440233e-01,-2.165888805920303598e-02,1.095537300940567338e+00
-9.413370981903026458e-01,2.085920177087654093e+00,-1.833304502997527230e+00,-3.100159484163095058e+00,2.194259608175114451e+00,-9.049018040139985564e-01,1.873578680614254921e+00,-1.189353161290537475e+00,-3.439623893024899154e-02,2.585763606619287391e-03,2.409526799953760623e-01,-4.424033903355797936e-01,9.043200640291622072e-01,2.762323002904413904e+00
1.007836399886400836e+00,-6.057167208056153385e-01,-6.108689932845201565e-01,2.298133121810654877e+00,-2.029159995162868879e-01,-1.045223952796808575e+00,-1.372713573244252139e+00,5.927263478606604741e-01,-9.722721989258096276e-01,-2.934074659169632504e+00,2.694959502935726725e+00,-7.143424868954207918e-01,3.399323171878885774e-01,-9.067617967559377101e-01
4.308227997770590179e+00,7.896507689994842760e-01,2.166315807345681854e+00,2.212493672310228643e+00,-4.145650238538935994e+00,1.655146328323569227e+00,-2.121292659182135165e-01,-1.434608414599382709e+00,6.861006863401655220e-01,-3.058713871218789460e-01,2.270977797777914198e+00,5.331421831221256902e-01,3.267925133489268386e-01,-1.146352280569207682e+00
-4.798698077970004472e-01,-1.109642849060451658e-01,2.823040970632254565e-01,7.543758256188813904e-01,9.417753704269691273e-01,2.064507523807058709e-01,1.644074478252835814e+00,-2.372442269944480042e+00,8.481396492375719021e-01,-3.520074951618410442e-01,3.940816183381064541e-01,-1.449899071945961238e+00,-2.324533322337075880e+00,8.994818207761572371e-01
6.591647167520334527e+00,-1.128467681467912431e+00,1.432301386725910453e-01,1.664429989710787039e+00,-4.643491162828143892e-01,-2.316634127499813900e+00,-9.368032016072239676e-01,-8.859230294177707909e-01,2.528605348746564285e-01,1.140364350098988844e+00,1.021578049777211117e+00,2.368414013612790137e-01,8.116445708312323148e-01,-1.732040306136492513e-01
-3.954497738511058014e-01,-7.384176572467863187e-01,2.725724038215869172e+00,1.334040899915541756e+00,-2.410799692277211470e+00,-5.933546256394283125e-01,-3.443071417293129266e-01,9.989090234642031829e-01,1.277235654927177277e+00,-5.784862105397560184e-01,-2.331405106163413343e-01,-1.211056773471979708e+00,-1.857036618139086714e+00,-1.769005426031170725e+00
1.484654681970775547e+00,2.083514619852553373e+00,-1.892956807587077739e+00,-3.225444949172706188e+00,1.292574998693237331e+00,1.511905099625763471e+00,-2.671363128310600965e-01,-1.688448010476663708e+00,-1.869261159092802993e+00,-1.862549363114945233e+00,-2.042683379697773471e+00,-8.333586057058910423e-01,-7.475286936653828818e-01,-1.975414544972255326e+00
1.827128465562040116e-01,-1.411674443313905680e+00,-3.833834549289950600e-01,3.609470246317720843e+00,1.381559109781150818e+00,-2.647930519667015759e+00,-9.248261565918184379e-01,2.662074247946632166e+00,-1.839385379694694400e+00,-3.333580754014645819e+00,1.689420847111001045e+00,-4.061737291474336597e-01,-3.706756458127474230e-01,6.886614212223688414e-01
5.192722706414975242e+00,2.915134836803824347e-01,1.692769208322568275e+00,-2.087207609585843393e+00,-9.446643918210477775e-01,2.092623321515297619e+00,6.405234064090615798e-01,1.014376537905844200e-01,3.471754369470879120e-01,1.963374762182362177e-01,1.827991920779374446e+00,7.740994281358615225e-01,-2.802365206372794959e-02,-1.533778114872073051e+00
1.710536078598011489e+00,1.484844762108528116e+00,9.027612250514716052e-01,-1.274627995859602736e+00,1.824598924525047350e+00,-1.984802962674944826e+00,-1.301377156165765436e+00,-5.481293573451324619e-01,1.356636416107401821e+00,4.116533394276004898e-02,-1.387137436910794719e+00,4.402112153724613841e-01,1.920966815463775457e-01,2.309706577160504093e+00
4.841903391364425491e-01,3.668812636189393572e+00,3.424537041357822997e-01,-1.913606590407350039e+00,1.481875988578061243e+00,7.218755285325180182e-01,9.961694571831335443e-01,5.795604727042147353e-01,-1.778316762009015881e-02,8.167434434420465239e-01,5.353426226548111400e-01,-2.080300495580669415e-02,1.658622618284404604e+00,-5.374832850527400119e-02
-4.000501732503748409e-01,-6.127418453391579867e-01,-2.500820367807042199e+00,-1.185282795855285176e+00,-2.660297017944020848e+00,-4.877470949636589781e-01,-9.083203060239454230e-01,-3.905997480150632528e-01,-4.485660937835300177e-01,1.348484092002520507e+00,-7.641340936930097749e-01,5.971266912225121626e-01,-1.007891014778063976e+00,-1.153537095161523696e-01
5.987591286096327625e-01,2.961959445516219258e+00,-7.735280112198669178e-01,-2.856490766193524322e-02,-7.403277286062618368e-01,-7.298613240298944538e-01,3.604255121141067275e-02,-2.916194724627022561e-01,1.909043279966481932e-01,1.451738472037020777e+00,-1.906213406275250044e+00,-6.421406411979214690e-01,7.167116793700075705e-01,-6.616193091246129754e-01
8.161944090019473963e-01,-1.316998228917295233e+00,1.949748832058552761e+00,1.458477595204337840e+00,-1.881056275448079074e+00,-2.789042200652524173e+00,-1.006525225231257092e+00,-2.976332167340527413e-01,-2.457104648343536868e-01,4.637332174122626993e-01,8.116481837958139378e-01,-1.073888686902634504e+00,-1.057683659193809911e+00,-4.482476289825353399e-01
-1.377607245428706273e+00,-3.667356858081407101e+00,2.279575503298581385e+00,2.050070690890548608e+00,-1.479665591259738733e+00,3.040131426842400120e-01,9.249233139179711127e-01,1.286283438180124472e+00,2.558675234412191579e-01,2.431717527022468905e-01,5.927965834564520309e-01,-4.341844509783895911e-01,-6.078131745476816894e-01,-1.915084800314701408e+00
2.157140183406668132e+00,-2.860644251569521290e-01,-2.427376379670867390e+00,8.900907404421002367e-01,-5.779067636080431614e-01,-2.772969581433060160e+00,-3.677684031923367236e+00,2.416443057643304915e+00,-9.901058977624697111e-01,-2.327479735265856886e-02,-1.257961180780784727e-01,2.612365083753106498e-01,4.981152731250650390e-01,-1.503816885385892976e-01
-1.004938298072080238e+00,2.542531345360373063e+00,9.471383407259306164e-01,2.281477427048504147e-01,-1.229312772876320237e+00,-2.646032755578137330e+00,-3.303704820910146722e+00,-2.494553706888955613e-01,-2.580390035171455376e-01,-5.698310628937670597e-01,3.159431314487619602e-01,-1.716536238619303489e+00,-8.455076774075422907e-01,9.896677045186302868e-01
-1.516742549639958249e+00,5.915878085277166409e-01,1.719216333315304324e+00,4.755314775363209456e+00,-1.943816241280747814e+00,1.780487695828766870e-01,-7.967396503362389470e-01,-9.093128884360687225e-01,-5.120895250285152633e-02,-1.718321139542592357e+00,2.148717965257122664e+00,-6.145888326376408584e-01,-5.406586375233611574e-02,-7.483396720741178898e-01
3.334312359956387972e+00,1.516165761187525662e+00,-8.454962244053086939e-01,6.289938357946607272e-01,-4.170302285628984862e+00,-1.478296162760359023e+00,-1.528893152878266326e+00,-7.130961444492078805e-01,-4.205505610704766140e-01,2.397433691983908322e+00,-1.134989921971043758e+00,-4.970959202915233716e-02,7.693391194253413889e-01,-3.727579637078394237e-01
-2.881862377294554634e+00,1.074448752795821527e+00,-3.658655535422867255e-01,1.474966599057255356e+00,3.291361274803526360e+00,1.068571416931914486e+00,2.852903829283686132e-01,-2.832753385479853669e-01,1.121438917832225712e+00,-1.637324090671987697e+00,1.303449722685559031e+00,-7.856748566726519112e-01,-9.490290935471183964e-01,-6.527631424141132621e-01
-3.144926678588695790e+00,2.146862963941622571e+00,-2.445732826134030535e+00,-1.766276940507042204e+00,1.935846024045908109e+00,1.804374609448714084e+00,8.876525302627200631e-01,-9.951501491031030655e-01,8.217672218531861805e-01,1.078977415226626546e-01,-1.086284462999452805e+00,-1.582728568790157997e+00,1.145192399444980857e-01,1.747315484487570458e+00
