2.997525090494515196e-02,2.066526587050331737e-02,1.379651535258634952e-02,1.873688627206443469e-02,2.687479833424432502e-02,2.127771849987834460e-02,3.791537417218992373e-02,8.829068965236457414e-03,1.228735104443969516e-02,1.906540643254724804e-02,2.412603643414082746e-02,2.780483958015255580e-02,3.144501877455734701e-02,2.951057534103104091e-02,2.149648931938845722e-02,1.611527065643425516e-02,1.829267800597294061e-02,2.309698502277015772e-02,6.699796560926179687e-03,1.623911559096001198e-02
4.027974286369133128e-01,3.729507520710295121e-01,2.785238395460934990e-01,4.178690549860966663e-01,3.415638237192601956e-01,2.907102961867608637e-01,3.914154673864524425e-01,2.143612080600426073e-01,2.814066576246834761e-01,2.672424246612926102e-01,2.669677789628224218e-01,2.679728823221413370e-01,3.190222135296907902e-01,3.442553279480158879e-01,2.457487016366325938e-01,2.662396586591442293e-01,3.159615326703208438e-01,3.919532595543591680e-01,2.808001302442127423e-01,2.982704009729685302e-01
3.573845444393550785e-01,4.766751789024406549e-01,3.768214651440424667e-01,4.166727081664657328e-01,3.968781673250471598e-01,4.033152234020225824e-01,3.183949575901391382e-01,4.276951294730358399e-01,2.527405240311336732e-01,2.854022709805791869e-01,6.488133008376576472e-01,3.361374955205052584e-01,2.601069147872117626e-01,4.300845274082997216e-01,3.292640507920532866e-01,3.230010773458883988e-01,4.765689898054600304e-01,5.148118072960313762e-01,2.803541220709023785e-01,3.925208767670930188e-01
3.376083304363863280e-01,3.171499288244254422e-01,2.631961112824852678e-01,2.870481593168978107e-01,3.128887551688097624e-01,2.868086299697899522e-01,2.217293396317635279e-01,2.990596363502176502e-01,3.559303271318075002e-01,2.238397333614741969e-01,3.862118235605976335e-01,3.748333921515427103e-01,3.077223014043944938e-01,3.070096507448161760e-01,1.950352348271593983e-01,2.890409474059083550e-01,1.810699071748735345e-01,2.969686559902621759e-01,3.055608138384531824e-01,2.964949798729740738e-01
2.277232072014867548e-02,4.250820389696709917e-02,4.403655023061636697e-02,3.093667297160094393e-02,3.678607538740329141e-02,4.950783598776033190e-02,4.696100800539783349e-02,3.101180595063858514e-02,4.552518533364532938e-02,4.626704199956734737e-02,3.316316984657298461e-02,4.074981008527522874e-02,5.332433309767781876e-02,4.865680263374978776e-02,3.596432383928598736e-02,2.712488568706503816e-02,2.907320852368967118e-02,4.438758046019773001e-02,3.271923663282086392e-02,4.678768385664174717e-02
5.513848262748349133e-02,7.356764372539362218e-02,2.980056625031319434e-02,4.879590374438021183e-02,4.317655382491460830e-02,4.063300502741756803e-02,6.528778472126536836e-02,4.118915978883699175e-02,4.839973409185181763e-02,5.270657513675662542e-02,7.090985879142951143e-02,3.356976010002250821e-02,3.787604786716734090e-02,5.859925143911218909e-02,4.304759534725672437e-02,3.901856531782656179e-02,6.068560710567734440e-02,5.610011962213106579e-02,3.158703589302497977e-02,4.048143182936466550e-02
4.853126457061449073e-01,4.062721748758436613e-01,3.440728143135168282e-01,6.226517085624931891e-01,6.253394382721823019e-01,3.887012800071910079e-01,5.062656348108184323e-01,3.286725498017368796e-01,3.328091938914154446e-01,5.239139938991514978e-01,3.953950779594559983e-01,4.515012722606614459e-01,4.889370366504685039e-01,4.720296562128047935e-01,3.568688508337169440e-01,5.048088037052279597e-01,4.111304993953098785e-01,3.782868964944356982e-01,2.896717359698395278e-01,5.809685204290079286e-01
1.945410759831289471e-01,3.047649136602523234e-01,2.119202711944536410e-01,2.376182793661594239e-01,1.705912518034986280e-01,2.122642952433778651e-01,2.567746508393867200e-01,2.314816253493864329e-01,2.058221836214748912e-01,2.833595814426160264e-01,1.204719323768820710e-01,1.784809778443353645e-01,2.731412098960674939e-01,2.013502131621942581e-01,3.003265615515772202e-01,2.511369207100213607e-01,3.875498676056732261e-01,1.924248328362149485e-01,2.614040822399626984e-01,1.873243269429952784e-01
4.534299700218385326e-02,1.165697710443804186e-01,8.877408939998314430e-02,1.083463786923267169e-01,8.431573583459338328e-02,6.224727115234832131e-02,5.852992365825771676e-02,7.462938227198918917e-02,8.942948473016809618e-02,6.441036958916576682e-02,5.702343470948710580e-02,6.407208316475698773e-02,7.206926246360538524e-02,8.794742760990544028e-02,7.899972080419685738e-02,1.100585579399246255e-01,6.539996082293020319e-02,8.656795010903399479e-02,9.170367281450292340e-02,1.078520844377818533e-01
2.990506563667668649e-01,3.788786399100929625e-01,4.488866100679992366e-01,3.489385987720217686e-01,3.766369909986337361e-01,4.134671366980363083e-01,3.637655973046958757e-01,3.606280201390283380e-01,3.486979270029327838e-01,4.217592880926462340e-01,3.800845567600174557e-01,3.842686880816493789e-01,3.934966204043396920e-01,3.142651474491190977e-01,4.549185669170107138e-01,4.052758136764901264e-01,3.748995118164211160e-01,3.075366505589163246e-01,4.005734295611994011e-01,4.118628848366578943e-01
6.529546636631694545e-02,9.026125644679498794e-02,8.172408841153228076e-02,1.064534336374672457e-01,9.425529962613710122e-02,6.001597799356468699e-02,6.624726616261464307e-02,7.382350591338260326e-02,8.580513787831367534e-02,1.070259112193005790e-01,5.877454427891135730e-02,5.958304087295223511e-02,4.893427804724329727e-02,7.829079529127951076e-02,7.912726525326575777e-02,7.944449217113222494e-02,1.194730202412693093e-01,5.375446310420921303e-02,7.226004799398895451e-02,6.802931581675557282e-02
1.969876352557824173e-01,1.620385938449878382e-01,1.803709256133328442e-01,1.425596341995080674e-01,1.170664367021726632e-01,2.334478944309820170e-01,1.659346970900756335e-01,2.357461895114701667e-01,1.376026420691925378e-01,1.910364962781183340e-01,2.152142291869921786e-01,1.169263191966950499e-01,1.144990764685815815e-01,1.214793720927522386e-01,2.743808077541257107e-01,1.491678237067176616e-01,1.290900337244082208e-01,1.591587716217437998e-01,1.248585413759182028e-01,1.511598494340329057e-01
1.590575556388325873e-01,1.759538843610088110e-01,1.789221895771168080e-01,1.878673923163212967e-01,2.233001189936214825e-01,1.533459441855502536e-01,2.162530545571234863e-01,1.908830356659501903e-01,1.976032122575504535e-01,1.817781450625895467e-01,1.239933780615098402e-01,1.756608275076352588e-01,1.796852087396719755e-01,1.930235885124081674e-01,2.157660479944638332e-01,1.502901784375947347e-01,2.316835976021758281e-01,2.505849011011080374e-01,2.283407798824083346e-01,1.520036670709613014e-01
1.138629937166365513e-01,4.064477445958097207e-02,4.883918187531380295e-02,9.450297098866293488e-02,1.101659926597899353e-01,6.024265421105514523e-02,5.548445802150655387e-02,1.056708251038704915e-01,6.418770094680237293e-02,6.399831567285885203e-02,4.965129876375966311e-02,7.791076879060282456e-02,6.264480149658038788e-02,9.058294168241454170e-02,8.532386070699642111e-02,7.420563834268742442e-02,2.580446399585733519e-01,6.171443301526518405e-02,7.430364922699714270e-02,4.431243642342542338e-02
1.501287797478421115e-01,1.753299872473409182e-01,1.841274961175640712e-01,1.816175005200414139e-01,2.172165847773508685e-01,1.274042661728672088e-01,1.974395178927385031e-01,1.597089097669883440e-01,7.599854589506346847e-02,1.098183917038804969e-01,1.857338931146066130e-01,1.061975638617904394e-01,2.201054736466345751e-01,1.116833087173030731e-01,1.407190410465302410e-01,1.503801182931395197e-01,1.583392334419221337e-01,1.297819119707550317e-01,1.174591257491105489e-01,1.591958990539201479e-01
1.125234224760871954e-01,1.934883841395088622e-01,1.544173779445004724e-01,1.702186777870571266e-01,1.559929000979786151e-01,1.370532588329247126e-01,1.253790250124295624e-01,1.675909664774385688e-01,1.037714895184395220e-01,1.347434883831222785e-01,1.017693255398037372e-01,1.097748650817403915e-01,1.315906202720632800e-01,1.005665919452521095e-01,1.593226760839120126e-01,1.619897448877860580e-01,1.279398581025123494e-01,1.131885432744474812e-01,1.552156173056892241e-01,1.759810704992862684e-01
1.890608643535398314e-01,1.908733385032770347e-01,1.510945003502826844e-01,1.105476659224247510e-01,2.063018072102006661e-01,1.399940268632987872e-01,1.623155681278966589e-01,1.545279257497876035e-01,2.067170718818064634e-01,1.187321257241535644e-01,2.426966746679583009e-01,1.840098805906496549e-01,1.850461794095440982e-01,1.418642784213950958e-01,1.210661664929632286e-01,1.325560003233293149e-01,1.444630644014461562e-01,1.736693464559303790e-01,1.887718727861813217e-01,1.862965382205981069e-01
2.217485796564073464e-01,4.236121924439902320e-01,2.893803735672613731e-01,4.452505214986799964e-01,2.408557532859083583e-01,2.861489517111657221e-01,3.818100896520811860e-01,2.664792300081639254e-01,2.682313090900452779e-01,2.996113310819986664e-01,2.530284958144150553e-01,1.831378657343609162e-01,4.459307442637355789e-01,3.136247809696043332e-01,2.932397165326076638e-01,3.354019245603881427e-01,3.337208815285512276e-01,3.125281755514343618e-01,2.864711632663863305e-01,2.099789416176207624e-01
1.862165482885925483e-01,1.848709041860165381e-01,2.096964242868648298e-01,1.952392390920579812e-01,2.044221382765567252e-01,2.357752848788772504e-01,2.829686203786923593e-01,1.200354354582558042e-01,2.430561138413966371e-01,2.354200153188238387e-01,1.326803324437524356e-01,2.666436983764888802e-01,2.408755679946957551e-01,3.347664824337626688e-01,3.226522798077973708e-01,2.567553503143650828e-01,2.784292124044023264e-01,2.225371808459431222e-01,2.005203880078690326e-01,2.181898586836648057e-01
2.082321692922627088e-01,2.198245452766836583e-01,3.123952648807624688e-01,3.109514475637832343e-01,2.541390536857471849e-01,2.473926463682492860e-01,2.876866616153654910e-01,2.355016360625801219e-01,2.259308429781376193e-01,2.483292079467420976e-01,2.595934515443936164e-01,2.497375360610202266e-01,2.479391144728858576e-01,2.110163894906039450e-01,2.396009321859713104e-01,2.181097230147479304e-01,2.535374657576852098e-01,1.820795102687584877e-01,1.851638787216100257e-01,1.647695732010389658e-01
1.103597917837142034e-01,1.097280383647272761e-01,1.199535522967817291e-01,1.604250737514845149e-01,8.655398162422950348e-02,1.262945658897414447e-01,7.724405234049679103e-02,1.474937632269671672e-01,7.033191412400750797e-02,1.345255875230456921e-01,1.949793579694657497e-01,8.173862430363487697e-02,1.015700888421332965e-01,9.528442763245383029e-02,1.069796285282214737e-01,1.164360478486245326e-01,9.588249003790325076e-02,5.858555426479259559e-02,1.404433895949289413e-01,9.567953808966120355e-02
1.398793575395375077e-01,1.965213619744176077e-01,1.188272665350802448e-01,1.529683473577305164e-01,1.273799317310322921e-01,1.148504571425786464e-01,9.580465417856308397e-02,1.505245614582151892e-01,1.728902982190407556e-01,1.199520095832399963e-01,1.663175128996839114e-01,1.131933703145664022e-01,1.501700879265418231e-01,1.302934684509794439e-01,2.369898647731233376e-01,1.382307420178386093e-01,1.738602072416517152e-01,1.699560309988548956e-01,1.620620440668417983e-01,1.170352304710737673e-01
2.467076584568207165e-01,2.789762267474092949e-01,3.090700776495239332e-01,4.180601256398842613e-01,2.306580054226154142e-01,2.533514773560319178e-01,1.741852151851912556e-01,2.629902873368231142e-01,2.103547730711227137e-01,2.471601177023804718e-01,2.570330255054052992e-01,2.307278482061747571e-01,3.671152721725370327e-01,2.316992109018260471e-01,3.477716392583615757e-01,2.985232292698087875e-01,3.518016083848305997e-01,2.683246339078413367e-01,2.527146062235208768e-01,1.688745721288790469e-01
1.533198089317221735e-01,1.319131739096513489e-01,1.270752415512341471e-01,1.798573232671477895e-01,1.327004606974520051e-01,1.295706996382809117e-01,1.335428638554493341e-01,1.497539159179895885e-01,1.451493966876948316e-01,8.002994804403766593e-02,1.840691917824882617e-01,1.087590339274594614e-01,1.274315750694774985e-01,9.161576442548161059e-02,1.204232848288980529e-01,1.851434743269826932e-01,2.013198085953075978e-01,1.371479097769266464e-01,1.943036706123141000e-01,1.700754403055322883e-01
1.792597611722231421e-01,2.144228380214057705e-01,2.150183009721445548e-01,1.991025265362162955e-01,1.775404376986813026e-01,2.040587866853627308e-01,1.553526857007549444e-01,1.791781166835120787e-01,1.568727930274289029e-01,1.845641951220276245e-01,1.488635397582547815e-01,2.184152983481353894e-01,2.049107554181311686e-01,2.613428213559754187e-01,1.448131631105404604e-01,1.575819366657674470e-01,1.846168972249180584e-01,2.684652716178591580e-01,2.939949591564437470e-01,2.077709461813558589e-01
4.552870406687137828e-01,4.196024468547053798e-01,4.320484737538834441e-01,4.310944003747009812e-01,5.187119430291777800e-01,5.100919858668773177e-01,4.340047991065298927e-01,4.430095963365128786e-01,5.146435711609063102e-01,4.466893735036301938e-01,4.470557970674285952e-01,4.341968768898225028e-01,4.649105129427710814e-01,5.156607287833639974e-01,4.801972402108083404e-01,3.726538349298555430e-01,4.147424363617043808e-01,3.837535885095494370e-01,5.211247218660945979e-01,4.954126741395890043e-01
1.922010557258929109e-01,1.754038549128264790e-01,1.926385045409976793e-01,2.392194491654152377e-01,1.851434413209430696e-01,1.894392522057953276e-01,1.812296328316635174e-01,1.864624002582629114e-01,2.550916699486272532e-01,2.342863261087933802e-01,2.116478734522122818e-01,1.721410206156984979e-01,1.742786197752465571e-01,1.553048832973083493e-01,1.766707268503605599e-01,1.406594167632491121e-01,1.781638848260768959e-01,2.611970103319780634e-01,2.418765908930058661e-01,2.496518033026342565e-01
2.449788288626680022e-01,2.081113014005949446e-01,2.169724101764904933e-01,2.034238463190012614e-01,2.531629890406577044e-01,3.158066861467936359e-01,2.732513181260385338e-01,2.083493846479181622e-01,2.681766026766449484e-01,3.031763228314965919e-01,2.251722588895910537e-01,2.036891098798676858e-01,3.130974979565956939e-01,3.502636945427792248e-01,1.921249427094942896e-01,1.962877690347908377e-01,1.803265690626368878e-01,2.017943048203916789e-01,2.680006211755200374e-01,2.157466732020457689e-01
2.589704171439956570e-01,2.896250825338750889e-01,3.126294906387581674e-01,3.451394808729402741e-01,2.114431719936694098e-01,1.484928433741425635e-01,3.413571305275714396e-01,2.357653257785780054e-01,2.266574413192004589e-01,1.337854592290066424e-01,2.677282561232139924e-01,2.598367296232081403e-01,2.521732816999583959e-01,2.383321626793373504e-01,2.289120203455979885e-01,2.497066510721006050e-01,1.508431559273359923e-01,2.755987846281592879e-01,2.661447713550516569e-01,2.279902418272541365e-01
6.315874987320534428e-01,5.163068397279673150e-01,6.146411287091381181e-01,5.743912399080510767e-01,4.300284552079398637e-01,5.600327998178449285e-01,5.266988517997306385e-01,5.522531595117827763e-01,5.703732508661758516e-01,6.179196092488257186e-01,5.610261246358142495e-01,5.516856081361944941e-01,4.759461529956505732e-01,6.890043661393709939e-01,6.947975511813866412e-01,6.241392102058271885e-01,4.684020245037474606e-01,4.732005615655213715e-01,5.433719189022142571e-01,7.113902786343596629e-01
3.892948535703010804e-01,3.475046706932382601e-01,2.776254731128997566e-01,2.607693039164051263e-01,3.032485654197792924e-01,3.822118382131049485e-01,2.577086382364090489e-01,3.536118335519118361e-01,2.374227813226186534e-01,3.303956282932492550e-01,2.806421745597825201e-01,2.642534017120561907e-01,3.648186856719663473e-01,3.228184724006589179e-01,3.826705213030963670e-01,3.814909102934915808e-01,3.230444422910686009e-01,2.094702894709127849e-01,2.822029568129117982e-01,2.852068680328649353e-01
1.951530385677981705e-01,2.530659993371050520e-01,3.142812123606449348e-01,2.931217527988769223e-01,1.794437940877899318e-01,2.103286423676964945e-01,2.107163903769809221e-01,2.758469334430921349e-01,3.218446609138508330e-01,1.330338184498707499e-01,2.526750216930183091e-01,2.610682070704470337e-01,2.095148539765893103e-01,1.707503490384863487e-01,2.849184741766660478e-01,2.100197030967372314e-01,3.197300707627999117e-01,3.481473488505780201e-01,2.545875750601752086e-01,2.182337888411906845e-01
2.199674352973008673e-01,1.739415077580763191e-01,9.755814752534969214e-02,2.057500343809734733e-01,2.134569684995218652e-01,1.794363182649228450e-01,1.344716924927520374e-01,1.891967865814538075e-01,1.867451067321161395e-01,1.693535465099280379e-01,1.362059846280979092e-01,1.500453513556476437e-01,1.452470951865345583e-01,2.500320860941429579e-01,2.458617758306924639e-01,2.307117854542877211e-01,3.052066165060111635e-01,1.313100062557834014e-01,1.070922305517231915e-01,1.146375442151429391e-01
2.857021204974465878e-01,3.235440383220596905e-01,3.893362245175595593e-01,3.455371562944674624e-01,2.965878487444337797e-01,3.373786756787902630e-01,3.216135529494708600e-01,3.304858017503848888e-01,3.792848220071134424e-01,3.340183096930136042e-01,3.394255060373720934e-01,3.142866302014506452e-01,3.374863927069428615e-01,3.386145933824345478e-01,2.335195129984014017e-01,3.674988680225365067e-01,3.558522407297225465e-01,2.655542843147920551e-01,3.200736061832004098e-01,3.490004462852457356e-01
2.910225004080664937e-02,2.679772293889141205e-02,3.361028466906676448e-02,3.784661195014129426e-02,3.127471644504133119e-02,3.488028119224556578e-02,3.978835773238373341e-02,3.264684960752884529e-02,3.633790851036869385e-02,4.213822934840316670e-02,4.679055994873522473e-02,2.486092574598577909e-02,3.019175277621003947e-02,2.718844838777128778e-02,5.650170488885323389e-02,2.510919984859214665e-02,2.704487903156314529e-02,3.349651845228984043e-02,3.012459350643070452e-02,3.249982174305843935e-02
5.507991196122681288e-01,3.881346199756372517e-01,4.660849658289015207e-01,5.069605880940654119e-01,4.061582145944878652e-01,4.807975754561427673e-01,4.302176669583469004e-01,6.080724451672422370e-01,4.723804674218154420e-01,5.249060735000371514e-01,3.538840783270869039e-01,5.987251083919408190e-01,4.294248961152444255e-01,5.128868503273925628e-01,3.320424970686168264e-01,4.699915839974772025e-01,3.564514060292057196e-01,5.047621727675679626e-01,6.108184430457750391e-01,4.435114444420998892e-01
2.612199786157915482e-01,2.643386044618259434e-01,3.082490288215526397e-01,3.304377803136249181e-01,2.202283892213512950e-01,2.724933540258492326e-01,3.478236374623388527e-01,3.219481030240755048e-01,2.554685353289989913e-01,3.478657166119041855e-01,2.440212700175327931e-01,2.895785650212795437e-01,3.490783609598125947e-01,3.026145094051195250e-01,2.084426653411232955e-01,2.107521340296938661e-01,2.900090616324032533e-01,1.972220538075602492e-01,2.554565238877814504e-01,2.832335994164023596e-01
3.042841293579093276e-01,3.741184890904974969e-01,2.432995057297547836e-01,1.770423337411406173e-01,2.202424739961846567e-01,1.432762345145111305e-01,2.414837035323776082e-01,2.649730422458328460e-01,2.887490945937237763e-01,1.990395782139118830e-01,2.115279817823766950e-01,2.421989417898217645e-01,2.406835105492821369e-01,3.682188572290236994e-01,1.906086657039107735e-01,2.287567507673306244e-01,2.269680398094888474e-01,2.028280350000472299e-01,2.720024672106825525e-01,1.429810289698756343e-01
1.241234022942941939e-01,1.277645981404338105e-01,1.585345103044366044e-01,1.623740535068110835e-01,1.487489885832954661e-01,1.404080627242235424e-01,1.493107148458950872e-01,1.353743672142920518e-01,1.291409147115530898e-01,1.143624413264999751e-01,1.285047578551404834e-01,1.293086290062652188e-01,1.738522303161412208e-01,1.568024985061588772e-01,1.442629543052887930e-01,1.510560134098264673e-01,1.826649866535008937e-01,1.815569056903288958e-01,1.625261991366974690e-01,1.418276434303517020e-01
5.052026331113955715e-01,4.846713961116514979e-01,3.209771747066088587e-01,3.938200175506930689e-01,4.345118124369755641e-01,4.318875667508974003e-01,4.614050850887735367e-01,4.658139158161015980e-01,3.628990011014019412e-01,4.320035302084605511e-01,5.367139213683174148e-01,4.905763204744250650e-01,4.150902519703977278e-01,5.479643119846977495e-01,5.215192060435045462e-01,4.587394254168464802e-01,4.079073812330942239e-01,3.057319862064843408e-01,4.135427942847639815e-01,4.871720040218838199e-01
6.546925317469010075e-02,6.821068912982979071e-02,4.896109385374394080e-02,6.675571230671727141e-02,6.080253154331836940e-02,9.210472493683781459e-02,7.333735253145497179e-02,6.606945018801453628e-02,3.789210155667278868e-02,6.926131057722979822e-02,5.778439586890163349e-02,5.631354108761188471e-02,5.142169411008645080e-02,3.173261855017587424e-02,8.994009510526622397e-02,9.030928984256987591e-02,7.648225165823532845e-02,6.496452707891513245e-02,8.369056842665878460e-02,8.793405745762050696e-02
4.132063336535870546e-01,4.028624749670048355e-01,4.272864913618965588e-01,5.763061746364471771e-01,4.766772389082713501e-01,2.651534743490226442e-01,3.744061063953063595e-01,3.487946745648187186e-01,4.813471809885200847e-01,3.445303450006138579e-01,3.827900393772226684e-01,3.283938900879672662e-01,3.887877296951749995e-01,4.446087146810978608e-01,3.011525191661090228e-01,3.546978127079294385e-01,4.299770493014833384e-01,3.982966177034592548e-01,4.022115727171019506e-01,4.177840697362014688e-01
1.850726834144117983e-01,1.559420100859900404e-01,1.541942200426639209e-01,1.948893377970814245e-01,1.447895333994283218e-01,2.503042126540797607e-01,1.859842706362774545e-01,1.975248939275878191e-01,1.346410331089787360e-01,1.986200399969122454e-01,1.937184683279352115e-01,1.873249869522151945e-01,1.597813146586952726e-01,1.871316422238471777e-01,2.869235179816460590e-01,1.626420639084689701e-01,2.207183586434026124e-01,2.227076958504545512e-01,2.029496740166772395e-01,1.685043898711427734e-01
8.308889150717828354e-02,1.639245150705939680e-01,2.166638727997058367e-01,1.426067812528415968e-01,1.659987349677416180e-01,1.485145869703336785e-01,1.530973217537545672e-01,1.164059701301494443e-01,1.692406703640300381e-01,1.182417700436180635e-01,1.401256651036338896e-01,1.263347861059426758e-01,1.040967288765313192e-01,1.202181438756111109e-01,1.748994235511545092e-01,2.029205666916090167e-01,1.597114452608869861e-01,1.731547677595295653e-01,1.155174004592588871e-01,1.127286780589289300e-01
1.259829824584648705e-01,9.932644323856094914e-02,1.269158217593991389e-01,1.313410319596513276e-01,1.348490592971053892e-01,1.089299194790520481e-01,1.530737143667057765e-01,1.960528350857392854e-01,1.771822578436257900e-01,1.842284609909416448e-01,1.823481924142525967e-01,1.909768076693200978e-01,2.208225542721234114e-01,1.298950788092646524e-01,1.959647213278494227e-01,1.767171390142296128e-01,1.341738470577343023e-01,1.794906630501735267e-01,1.357854713676600322e-01,1.498555153026028541e-01
2.477694733891123990e-01,2.516238207150164885e-01,2.163586519287347132e-01,2.949739821866438350e-01,2.368399573515036494e-01,2.268787188803871313e-01,2.233614515651222709e-01,1.628956443208346982e-01,1.893243956801005379e-01,2.209519040373201515e-01,2.252083728905194537e-01,1.691370325346078785e-01,1.737362700794944925e-01,2.169568367947525001e-01,1.750497700933960343e-01,2.093789413546002509e-01,2.212925833647625962e-01,2.275492169101248074e-01,1.482515335219386499e-01,1.125594473397064782e-01
3.194827395964023320e-01,3.381514232807077414e-01,2.550009350836802691e-01,3.226293169162600116e-01,3.829377812755296873e-01,2.848160780723142382e-01,2.474794374312689615e-01,3.136971197293810243e-01,2.420415032847818559e-01,3.277209110045030127e-01,2.994642284256985865e-01,2.663587324669256517e-01,3.501212452490752858e-01,3.016380501525434132e-01,2.742660318903208383e-01,3.306486639561266316e-01,2.304659937652719925e-01,2.450480415645946153e-01,3.145083448860426234e-01,2.743539075864137589e-01
1.735616275337833470e-01,1.648274466195768784e-01,1.271000171627895692e-01,1.401641911976229671e-01,1.575058448159600555e-01,1.435048087764587976e-01,1.360793101930904692e-01,1.575554393363483296e-01,1.386073108802955423e-01,1.795432286323727367e-01,1.401948190705770425e-01,1.305877562183422880e-01,1.780546399021535886e-01,1.565248007335830749e-01,1.621020050857498729e-01,2.015292771635397440e-01,1.367370349815746067e-01,1.972577786892922014e-01,1.095136232735143267e-01,1.019068571585174804e-01
